"gene_id","gene_symbol","mvp.mean","mvp.dispersion","mvp.dispersion.scaled"
"ENSG00000142634.13","EFHD2",1.18465607052966,1.3151187451226,1.26349195374193
"ENSG00000289963.1","ENSG00000289963.1",0.136866818031195,1.31040822591565,3.18631378218073
"ENSG00000081059.20","TCF7",0.947025539108488,1.30680218024195,1.24612066223229
"ENSG00000028277.22","POU2F2",1.19529443205831,1.30452121572564,0.549772422382073
"ENSG00000155366.17","RHOC",0.414816678086693,1.30409479617249,2.52084986945425
"ENSG00000272398.6","CD24",0.12742023757879,1.30368653817768,3.16642206007651
"ENSG00000178573.7","MAF",0.245698562748732,1.29908248411665,3.15279712427095
"ENSG00000167641.11","PPP1R14A",0.0727250210646556,1.29779356136435,3.14898277076299
"ENSG00000178695.6","KCTD12",0.807661100079721,1.2965957137871,1.3452496135721
"ENSG00000168229.4","PTGDR",0.180727033610637,1.29590843963101,3.14340406506973
"ENSG00000181847.12","TIGIT",0.154423972403347,1.29346137754725,3.13616238993702
"ENSG00000042980.14","ADAM28",0.17409886012264,1.29128590368338,3.1297244351804
"ENSG00000185340.16","GAS2L1",0.0404460142211885,1.2887622951924,3.12225623362753
"ENSG00000237943.8","PRKCQ-AS1",0.779363136627308,1.28869523390917,1.33057098564514
"ENSG00000273338.1","ENSG00000273338.1",0.523841901295584,1.28776365165818,2.47374575461832
"ENSG00000274428.1","RNVU1-25",0.0961373804605063,1.28057627549638,3.09803106350945
"ENSG00000101160.15","CTSZ",1.20452352125065,1.2785149382606,0.514842112282197
"ENSG00000121966.8","CXCR4",1.06321806213247,1.27326872562794,1.17607739030637
"ENSG00000182853.12","VMO1",0.0180108616555221,1.27260622045534,3.07444500503543
"ENSG00000104918.8","RETN",0.257736705080618,1.27188710795977,3.07231691065184
"ENSG00000026559.14","KCNG1",0.0459740442807646,1.27178212643567,3.07200623521064
"ENSG00000010278.15","CD9",0.0573333533528948,1.26764817718205,3.05977249675811
"ENSG00000184226.15","PCDH9",0.0556188195141908,1.26722469602949,3.05851927439321
"ENSG00000002933.9","TMEM176A",0.794720494895014,1.26460724257334,1.28581691148895
"ENSG00000134460.19","IL2RA",0.0589481528993425,1.2633410413892,3.04702624141326
"ENSG00000186827.12","TNFRSF4",0.120322593122903,1.26283763010598,3.04553647905886
"ENSG00000171051.10","FPR1",0.722456562550211,1.26270235883419,1.28227774930095
"ENSG00000144218.21","AFF3",0.265781628811023,1.25999354533012,3.03711988099484
"ENSG00000126709.16","IFI6",0.859393589398531,1.25646778466337,1.27069427640431
"ENSG00000137959.17","IFI44L",0.739501330368457,1.25628331341853,1.27035153965819
"ENSG00000167483.19","NIBAN3",0.209275760577832,1.25314752881313,3.0168602284514
"ENSG00000186891.14","TNFRSF18",0.0979359816290954,1.24939078913761,3.00574277929926
"ENSG00000288819.2","ENSG00000288819.2",0.348347596330466,1.24660637080054,2.35503531872973
"ENSG00000105711.14","SCN1B",0.0155839099560456,1.24530621069818,2.99365514559811
"ENSG00000153071.15","DAB2",0.0957419597297222,1.2450569562181,2.99291751822768
"ENSG00000184709.7","LRRC26",0.0256913524945554,1.23868770261567,2.97406876660312
"ENSG00000179698.14","WDR97",0.0145294703830332,1.22665560303303,2.93846175976814
"ENSG00000166165.14","CKB",0.054009339496511,1.22560644548471,2.93535695168895
"ENSG00000185697.17","MYBL1",0.225600666265834,1.22153436243794,2.92330629603381
"ENSG00000188906.17","LRRK2",0.636351113284506,1.22144248126289,1.20561931835265
"ENSG00000136573.16","BLK",0.203086532824268,1.2199861134378,2.91872450942611
"ENSG00000254087.8","LYN",0.999327491471882,1.21873113450007,1.06216155999527
"ENSG00000081189.17","MEF2C",0.686140125605146,1.21722844616993,1.19778988847544
"ENSG00000172005.11","MAL",0.588375179104434,1.21700318748147,2.26965050412908
"ENSG00000169385.3","RNASE2",0.352564891564637,1.21687797885222,2.26928936338689
"ENSG00000284194.3","SCO2",0.900316543731543,1.2155556276126,1.05552869454844
"ENSG00000172243.18","CLEC7A",0.826088817262183,1.2102181345068,1.18476514084681
"ENSG00000251002.10","TRD-AS1",0.0239600414473635,1.21002141572675,2.88923563617763
"ENSG00000143669.16","LYST",1.0431220516352,1.20892721302286,1.04168354048094
"ENSG00000167768.4","KRT1",0.0229406124629193,1.20583568281003,2.87684865254678
"ENSG00000138795.10","LEF1",0.697101565647523,1.20410742880278,1.17341180829153
"ENSG00000140932.10","CMTM2",0.0372519558424635,1.20142853149259,2.86380641781418
"ENSG00000289137.2","ENSG00000289137.2",0.113127982502545,1.19806942555217,2.85386569987393
"ENSG00000059804.17","SLC2A3",0.875764309375411,1.19740873872881,1.1609660352862
"ENSG00000160856.21","FCRL3",0.165914624456588,1.19728000250083,2.85152953304025
"ENSG00000242574.9","HLA-DMB",0.917851309259689,1.19711401385885,1.0170086261041
"ENSG00000185513.18","L3MBTL1",0.0447989615019318,1.19673139476819,2.84990601927594
"ENSG00000129968.17","ABHD17A",0.885438691220995,1.18982591694577,1.14687759745593
"ENSG00000237541.4","HLA-DQA2",0.46821558024081,1.18788054859994,2.18565172957906
"ENSG00000148908.15","RGS10",1.11416424456058,1.18687986211861,0.995631959681758
"ENSG00000144290.17","SLC4A10",0.0297759006614541,1.18668702480424,2.82018136918451
"ENSG00000163564.15","PYHIN1",0.30065197290634,1.18462724823738,2.17626819655483
"ENSG00000188290.11","HES4",0.172585814137174,1.18394111479673,2.81205530309489
"ENSG00000162894.12","FCMR",0.825950273255925,1.18291763710894,1.13404241897223
"ENSG00000083454.23","P2RX5",0.205658405909077,1.18012599702623,2.80076509363499
"ENSG00000136244.12","IL6",0.0147270599560354,1.17874820286364,2.7966877399007
"ENSG00000102265.12","TIMP1",0.92990534317192,1.17870630755594,0.978559382119299
"ENSG00000137101.14","CD72",0.114198627414482,1.17858577357274,2.79620705730399
"ENSG00000136867.11","SLC31A2",0.670888878688251,1.17854622344119,1.12592058893973
"ENSG00000152766.6","ANKRD22",0.376599764855298,1.1782767833228,2.15795147488623
"ENSG00000164120.14","HPGD",0.0663423620718251,1.17749054439678,2.79296590786982
"ENSG00000257275.6","ENSG00000257275.6",0.025715903496608,1.17581778179539,2.78801564387208
"ENSG00000060138.13","YBX3",0.757427785396506,1.17395846735444,1.11739680739006
"ENSG00000073861.3","TBX21",0.164521105052256,1.17084771234515,2.77330754611498
"ENSG00000000938.13","FGR",1.01314570485884,1.16833800412182,0.956902505271822
"ENSG00000273727.1","ENSG00000273727.1",0.13251436290639,1.16669322125476,2.76101301749714
"ENSG00000109861.17","CTSC",1.06826332102409,1.16354911407581,0.946899672829489
"ENSG00000289340.2","ENSG00000289340.2",0.657726872715051,1.16089185967506,1.09311981721268
"ENSG00000154734.16","ADAMTS1",0.0159512739505165,1.15914807965128,2.73868441999839
"ENSG00000132704.16","FCRL2",0.0980248401213614,1.15816288400291,2.73576889657336
"ENSG00000288915.1","ENSG00000288915.1",0.0677672682850868,1.15764796666615,2.73424508395833
"ENSG00000130830.15","MPP1",0.266837201876575,1.15656771757229,2.73104826559721
"ENSG00000182463.17","TSHZ2",0.123731608512612,1.1484878244413,2.70713715947937
"ENSG00000165272.16","AQP3",0.468406052103145,1.14743036771429,2.0689807905703
"ENSG00000205309.14","NT5M",0.0125571029417618,1.1466873760934,2.70180903065288
"ENSG00000103490.14","PYCARD",1.13959712000673,1.14545160936241,0.909098364899478
"ENSG00000290036.1","ENSG00000290036.1",0.06811785435556,1.14492756991071,2.6966011755861
"ENSG00000196092.14","PAX5",0.149505252053458,1.14480593948245,2.69624123046925
"ENSG00000082438.18","COBLL1",0.129536842743043,1.14269084176047,2.68998194890947
"ENSG00000281103.4","TRG-AS1",0.42943682254243,1.1396326332215,2.04648969200176
"ENSG00000123096.12","SSPN",0.0377557984124684,1.1391786527281,2.67958820690108
"ENSG00000023445.17","BIRC3",0.531479629159214,1.13863022342055,2.04359842946133
"ENSG00000103056.12","SMPD3",0.0549012199997652,1.13763360892541,2.67501590554461
"ENSG00000150337.14","FCGR1A",0.577403563343234,1.13720920405116,2.03949976635164
"ENSG00000143443.10","C1orf56",1.11592795483189,1.13659624683893,0.890601655497655
"ENSG00000205045.12","SLFN12L",0.498350759201486,1.1347000262408,2.03226251487675
"ENSG00000142173.17","COL6A2",0.0929170660513488,1.13451916678825,2.66579922962674
"ENSG00000155657.29","TTN",0.12339261975313,1.13412578305944,2.66463507560488
"ENSG00000160593.20","JAML",0.936196255977659,1.13264963887701,0.8823581465051
"ENSG00000245164.10","LINC00861",0.7137182114418,1.13078286489749,1.03717907203983
"ENSG00000180739.15","S1PR5",0.107516480916409,1.13034137913151,2.65343575867748
"ENSG00000185198.12","PRSS57",0.0174216118731727,1.12970972300722,2.65156647694651
"ENSG00000075234.17","TTC38",0.163224472707303,1.12845496160078,2.64785321828634
"ENSG00000166523.8","CLEC4E",0.432866954085195,1.12289220844307,1.99820508522025
"ENSG00000163453.11","IGFBP7",0.261059214597341,1.12247038553054,2.63014285613601
"ENSG00000073756.13","PTGS2",0.108933459425645,1.12186236947186,2.62834353326567
"ENSG00000164104.12","HMGB2",0.87872991350317,1.12078606712452,1.01860560849868
"ENSG00000135821.19","GLUL",0.670557560217747,1.11981998159171,1.01681067827914
"ENSG00000134954.14","ETS1",0.985867418186022,1.11869785790536,0.853216252247673
"ENSG00000245105.4","A2M-AS1",0.143249993846405,1.117915101468,2.61666224706723
"ENSG00000104972.16","LILRB1",0.67831038583749,1.1121422683211,1.0025459376342
"ENSG00000090013.11","BLVRB",0.773874382824278,1.1117588542521,1.00183357679691
"ENSG00000137752.25","CASP1",1.10680190241761,1.10795404203292,0.830775020786806
"ENSG00000136929.13","HEMGN",0.0372460515906627,1.10542727839984,2.57970660202061
"ENSG00000125869.10","LAMP5",0.0327588092174978,1.10272053894233,2.57169645468912
"ENSG00000225783.9","MIAT",0.114830226321916,1.09789955511043,2.55742955113879
"ENSG00000028137.19","TNFRSF1B",0.955663093117882,1.09541450621919,0.804582964914949
"ENSG00000202515.1","VTRNA1-3",0.0725795076279703,1.09494611802004,2.54868934300288
"ENSG00000118515.12","SGK1",0.344135303753864,1.09267513746888,1.91104962713667
"ENSG00000100100.13","PIK3IP1",0.848787196677261,1.09217965688469,0.965456577208902
"ENSG00000221957.8","KIR2DS4",0.0143895839954647,1.09175392660462,2.53924258096718
"ENSG00000164483.17","SAMD3",0.3742872399487,1.09022783926613,1.90399085575178
"ENSG00000289341.2","ENSG00000289341.2",0.990217342700899,1.09020981454595,0.793711623493208
"ENSG00000161055.4","SCGB3A1",0.19955693324515,1.0901762054261,2.5345735763266
"ENSG00000260314.3","MRC1",0.017749768450147,1.08966940384751,2.53307378095432
"ENSG00000167748.11","KLK1",0.0150310221551468,1.08959796725215,2.53286237617647
"ENSG00000115271.11","GCA",0.791669027644955,1.08936256416604,0.960222584275353
"ENSG00000179820.16","MYADM",0.889098788119398,1.08825016847608,0.958155818370907
"ENSG00000293515.1","ENSG00000293515.1",0.0222749022740702,1.08716858252894,2.52567301426586
"ENSG00000232810.5","TNF",0.145240171565115,1.08624192234648,2.52293071686182
"ENSG00000241163.10","LINC00877",0.343637520530906,1.08366783006212,1.88506974299082
"ENSG00000169507.10","SLC38A11",0.0278323352132463,1.08308412100759,2.51358572656442
"ENSG00000168329.14","CX3CR1",0.514635555600682,1.08258837847649,1.88195626791227
"ENSG00000246526.3","LINC02481",0.0361199191250067,1.08251523769499,2.51190221057779
"ENSG00000115687.14","PASK",0.271786875321399,1.08035041045366,2.50549576273807
"ENSG00000197405.8","C5AR1",0.500243356850915,1.07820289422326,1.86930716339336
"ENSG00000139193.4","CD27",0.771441058821094,1.07755782212943,0.938290066402218
"ENSG00000111144.10","LTA4H",0.939538090026025,1.07742343643624,0.767003973798463
"ENSG00000167633.18","KIR3DL1",0.037955551888291,1.0773137689825,2.49650932501153
"ENSG00000149294.18","NCAM1",0.0443099088348435,1.07669106848362,2.4946665459714
"ENSG00000239713.9","APOBEC3G",0.631345079970078,1.07594419275487,0.935292037729627
"ENSG00000169508.7","GPR183",0.368534761781111,1.0708005703281,1.84795655232595
"ENSG00000145220.14","LYAR",0.454432364982512,1.07032015902643,1.84657089628069
"ENSG00000233093.8","LINC00892",0.083723675439531,1.06728927298463,2.46684348863265
"ENSG00000173193.15","PARP14",0.995588867917234,1.06495719425597,0.740965010590582
"ENSG00000231566.4","LINC02595",0.0143159739448195,1.06453938057125,2.45870563727211
"ENSG00000290541.1","ENSG00000290541.1",0.015198876127299,1.06440685096555,2.45831343784395
"ENSG00000197057.10","DTHD1",0.063975223539763,1.061411996631,2.44945066223046
"ENSG00000069667.16","RORA",0.472607472102973,1.06104721474282,1.81982483252383
"ENSG00000158856.19","DMTN",0.0449478754403537,1.06025716005812,2.44603311457292
"ENSG00000241106.8","HLA-DOB",0.151964477767012,1.06017934270829,2.44580282700855
"ENSG00000243772.8","KIR2DL3",0.0455490584014035,1.06016589277965,2.44576302417133
"ENSG00000176788.9","BASP1",0.355820723224934,1.05681560760203,1.80761955759495
"ENSG00000182866.18","LCK",0.964206700489675,1.05549994038066,0.721211095806497
"ENSG00000182253.15","SYNM",0.0131036231602224,1.05533426759343,2.43146462929452
"ENSG00000101057.16","MYBL2",0.0374032126146748,1.05493537003424,2.43028415800445
"ENSG00000132185.18","FCRLA",0.119789850275175,1.0530647300336,2.4247483086017
"ENSG00000290065.1","ENSG00000290065.1",0.0135674200915312,1.05297808438189,2.4244918951394
"ENSG00000114737.16","CISH",0.398414258573911,1.05245412863702,1.79503969181502
"ENSG00000198574.6","SH2D1B",0.0728350650269694,1.05151155121568,2.42015193301439
"ENSG00000150347.17","ARID5B",0.446017639873421,1.0498088178074,1.7874097902496
"ENSG00000287190.1","ENSG00000287190.1",0.235465464491113,1.04905245860992,2.41287465554346
"ENSG00000129521.15","EGLN3",0.0263878696927193,1.04819137321927,2.41032641588004
"ENSG00000183242.13","WT1-AS",0.0684999256400834,1.04683223124063,2.40630426019635
"ENSG00000251230.7","MIR3945HG",0.0537713361776716,1.04545367592508,2.40222465395591
"ENSG00000079950.14","STX7",0.64473107166297,1.0430128751756,0.874107582435872
"ENSG00000042493.16","CAPG",0.733287763630026,1.04201596563171,0.87225538301284
"ENSG00000145416.14","MARCHF1",0.81736403519448,1.04158146125203,0.871448099376846
"ENSG00000127954.13","STEAP4",0.147983470634766,1.03739205064876,2.37836760852978
"ENSG00000109906.15","ZBTB16",0.186602697862484,1.03689120676747,2.37688544397637
"ENSG00000140859.16","KIFC3",0.0159870885708946,1.036396002878,2.37541997004508
"ENSG00000135404.12","CD63",1.13955385175936,1.03313124230725,0.67448829853378
"ENSG00000148019.14","CEP78",0.231359922506119,1.0322661122152,2.36319824232019
"ENSG00000104870.13","FCGRT",0.913204155260033,1.0264995580434,0.660636314908276
"ENSG00000211694.2","TRGV10",0.0145735816200134,1.02494478663881,2.34153199130148
"ENSG00000290126.1","ENSG00000290126.1",0.0380083043352078,1.02353589985871,2.33736262411296
"ENSG00000021355.13","SERPINB1",1.10006483100814,1.02061795738934,0.648351074430836
"ENSG00000261208.1","ENSG00000261208.1",0.0464683208949093,1.02050463613512,2.3283921009401
"ENSG00000236790.7","LINC00299",0.0796603189755715,1.01972210116709,2.32607631824866
"ENSG00000240403.5","KIR3DL2",0.0326202101046589,1.01971341799797,2.32605062184712
"ENSG00000159335.19","PTMS",0.167674377694298,1.01940432236194,2.32513590448219
"ENSG00000113269.14","RNF130",0.889470200109105,1.01934010731351,0.830124969124058
"ENSG00000062716.13","VMP1",1.00564074308502,1.01917892567704,0.645345285415213
"ENSG00000172183.16","ISG20",1.03006918935785,1.01870040535254,0.644345772254515
"ENSG00000156381.9","ANKRD9",0.0238809121522683,1.01561847483683,2.31393231546792
"ENSG00000164733.23","CTSB",0.948537185873906,1.01540403298637,0.637460448070929
"ENSG00000018280.17","SLC11A1",0.58856038919475,1.01462419647769,1.68592636744838
"ENSG00000075618.18","FSCN1",0.0133564354217971,1.01300625665896,2.30620188821579
"ENSG00000101336.18","HCK",0.708865791531489,1.01238703196053,0.817206563200442
"ENSG00000140416.25","TPM1",0.110030629132371,1.01018424428392,2.29785060976801
"ENSG00000171791.14","BCL2",0.584229555912481,1.00742149413882,1.66515152721581
"ENSG00000137575.12","SDCBP",1.06464487117944,1.00514817485894,0.616038442258465
"ENSG00000159388.6","BTG2",1.01199851181928,1.00487371711121,0.615465166439507
"ENSG00000175857.9","GAPT",0.374407340589577,1.00476517411085,1.65748987168832
"ENSG00000064601.21","CTSA",0.593849107390413,1.0044581573175,1.65660433949076
"ENSG00000166681.14","BEX3",0.174500772804962,1.00221038814186,2.27425330256476
"ENSG00000173114.13","LRRN3",0.199580426416463,1.00199865292746,2.27362670724991
"ENSG00000158825.6","CDA",0.460978318166146,1.00194690511421,1.64936110481959
"ENSG00000163519.14","TRAT1",0.410115200449762,1.00183811196599,1.64904731144506
"ENSG00000289191.2","ENSG00000289191.2",0.0633355413036277,1.00105205705173,2.27082541346197
"ENSG00000171604.12","CXXC5",0.350676792736267,1.00099175430518,1.64660615195303
"ENSG00000133789.15","SWAP70",0.291089974172102,0.999383571303438,2.26588780610295
"ENSG00000100351.17","GRAP2",0.286755742324901,0.999377855712655,2.26587089175823
"ENSG00000117318.9","ID3",0.211913955886006,0.998820975627913,2.26422289733735
"ENSG00000149311.21","ATM",1.15109889439285,0.99817240142309,0.601467739618815
"ENSG00000232788.1","ITGA6-AS1",0.0212136003911504,0.99753719200455,2.26042375223074
"ENSG00000077238.14","IL4R",0.360229310581427,0.993625581952605,1.62535981321094
"ENSG00000078304.20","PPP2R5C",0.957207907039687,0.993174428538415,0.591028183722493
"ENSG00000171596.7","NMUR1",0.0602975889692612,0.992233635830043,2.24472875572092
"ENSG00000188820.13","CALHM6",0.594687905902762,0.992036490075257,1.62077637656264
"ENSG00000095585.18","BLNK",0.152760472227302,0.990756850649128,2.2403584544556
"ENSG00000132530.17","XAF1",1.01093728324511,0.99018015046259,0.58477386140763
"ENSG00000117410.14","ATP6V0B",1.10463895948506,0.989519759574185,0.583394464649786
"ENSG00000162645.13","GBP2",1.02336557870455,0.989058361202744,0.582430715105664
"ENSG00000104763.20","ASAH1",1.02772299244611,0.988707336297949,0.581697509024086
"ENSG00000288772.2","ENSG00000288772.2",0.0151113404627986,0.987665427781387,2.23120990025478
"ENSG00000110777.12","POU2AF1",0.124537066243086,0.98608488432246,2.22653254354256
"ENSG00000291236.1","ENSG00000291236.1",0.160560242518167,0.985270059829923,2.22412120534877
"ENSG00000123610.5","TNFAIP6",0.0232340555424024,0.984917168911988,2.22307688309723
"ENSG00000069493.15","CLEC2D",0.838062266758127,0.984655168766195,0.765682388993265
"ENSG00000184205.14","TSPYL2",0.412243632397129,0.983601105297862,1.59644609567562
"ENSG00000106780.9","MEGF9",0.558289442638004,0.982989436670494,1.59468185256089
"ENSG00000074966.11","TXK",0.454169359463454,0.982839539517348,1.59424950241487
"ENSG00000290032.1","ENSG00000290032.1",0.180035831124331,0.982337770386056,2.21544358017183
"ENSG00000137193.14","PIM1",0.768866073257271,0.981736379270109,0.760259449415907
"ENSG00000289062.2","ENSG00000289062.2",0.0139108264344603,0.979574570500095,2.20726634754921
"ENSG00000076944.18","STXBP2",0.796799803749417,0.978727060712388,0.754668312155264
"ENSG00000167414.5","GNG8",0.0180535103726703,0.978470217291416,2.20399819705066
"ENSG00000104093.14","DMXL2",0.536211024179523,0.978330753008266,1.58124475572927
"ENSG00000166289.6","PLEKHF1",0.187002320249937,0.977617689172594,2.20147528121661
"ENSG00000288970.1","ENSG00000288970.1",0.0235966836402906,0.977460023335171,2.20100869527189
"ENSG00000140379.9","BCL2A1",0.587767024878675,0.977127700746404,1.5777747777466
"ENSG00000164543.7","STK17A",0.840201010354595,0.976947756282261,0.751362468953058
"ENSG00000186854.11","TRABD2A",0.53035656544733,0.975254788475706,1.57237271455383
"ENSG00000162144.10","CYB561A3",0.40508355334801,0.974617575988027,1.57053479497825
"ENSG00000132329.11","RAMP1",0.016553564223065,0.972685632235705,2.18687967519989
"ENSG00000118508.5","RAB32",0.482227568793396,0.972104806266794,1.56328718331199
"ENSG00000163508.13","EOMES",0.0953041312883122,0.971765833047324,2.18415768177201
"ENSG00000036448.10","MYOM2",0.0284157106026882,0.970074779944602,2.17915329006354
"ENSG00000131018.25","SYNE1",0.480441923079428,0.969212728521059,1.55494552898824
"ENSG00000144677.15","CTDSPL",0.0546297245005247,0.969192297002882,2.17654172789006
"ENSG00000147168.14","IL2RG",1.0743650801257,0.968579574676888,0.53965548571596
"ENSG00000091490.11","SEL1L3",0.27071296086146,0.967843188624952,2.17254926498663
"ENSG00000277586.4","NEFL",0.0261496257102827,0.966336153584788,2.16808944427063
"ENSG00000164111.15","ANXA5",1.13928910058812,0.964975460349519,0.532127363045934
"ENSG00000163171.8","CDC42EP3",0.773437533757079,0.964775850391737,0.728747782188525
"ENSG00000240505.9","TNFRSF13B",0.0720300971616774,0.964281795506344,2.16200991163061
"ENSG00000187621.16","TCL6",0.0253375677502648,0.964219380131399,2.16182520366115
"ENSG00000186407.7","CD300E",0.505326425714507,0.963517216433289,1.53851789556692
"ENSG00000189283.11","FHIT",0.350856965580961,0.962549019002017,1.53572531217225
"ENSG00000134321.13","RSAD2",0.222787727533373,0.962468723701211,2.1566444257722
"ENSG00000224020.3","MIR181A2HG",0.020724378088478,0.961738874377594,2.15448455752344
"ENSG00000108551.5","RASD1",0.0185750476852992,0.961179130398203,2.15282808788045
"ENSG00000174469.23","CNTNAP2",0.0265271411144713,0.960386546534789,2.15048256714668
"ENSG00000137331.12","IER3",0.295568865515395,0.958775965787611,2.14571632005247
"ENSG00000290084.1","ENSG00000290084.1",0.0141879427689804,0.958660666134805,2.14537510981752
"ENSG00000283633.1","ENSG00000283633.1",0.0247617399770887,0.958175072608439,2.14393807616487
"ENSG00000136997.22","MYC",0.543795550365879,0.95651203376989,1.51831276368933
"ENSG00000078596.11","ITM2A",0.449715025296751,0.956135948360754,1.51722801605976
"ENSG00000068796.19","KIF2A",0.675664707746535,0.954855075192586,0.710315564127686
"ENSG00000095303.17","PTGS1",0.0529028212029266,0.954428354311247,2.13285028362289
"ENSG00000166963.13","MAP1A",0.0288045027981944,0.954085685338882,2.13183621152705
"ENSG00000175130.7","MARCKSL1",0.483262965372771,0.953989857728933,1.51103802126295
"ENSG00000289485.1","ENSG00000289485.1",0.0210964503052866,0.951236798516307,2.12340540260075
"ENSG00000276216.1","ENSG00000276216.1",0.583324332820532,0.950460088843725,1.50085706678254
"ENSG00000108846.16","ABCC3",0.0440554753879847,0.947135091600199,2.11126708000845
"ENSG00000291230.1","ENSG00000291230.1",0.442869705633205,0.947026665019582,1.49095400151046
"ENSG00000150637.9","CD226",0.216768750216174,0.946415607377547,2.10913788556007
"ENSG00000211689.7","TRGC1",0.025597424463248,0.946358878078677,2.10897000459144
"ENSG00000089685.15","BIRC5",0.0130709395304494,0.946254336107663,2.10866062993485
"ENSG00000148737.18","TCF7L2",0.345101377426712,0.946122895504222,1.48834724832183
"ENSG00000161405.17","IKZF3",0.552555702403332,0.94476301393995,1.48442492571238
"ENSG00000069702.11","TGFBR3",0.10842424368588,0.943551508270798,2.10066205839711
"ENSG00000273445.1","ENSG00000273445.1",0.0308822428767586,0.94079124973973,2.09249353022737
"ENSG00000189430.13","NCR1",0.0484032075820697,0.939906765469214,2.08987604545263
"ENSG00000154928.19","EPHB1",0.0182806875529315,0.938895754250422,2.08688412512065
"ENSG00000108798.9","ABI3",0.483342561709107,0.938554648160697,1.46651806227404
"ENSG00000162825.18","NBPF20",0.0602973222703634,0.938090392327048,2.0845007898338
"ENSG00000131042.15","LILRB2",0.598278284345066,0.937609551433287,0.678274393138144
"ENSG00000089692.9","LAG3",0.0846365957183321,0.936596814587483,2.0800807937711
"ENSG00000111863.13","ADTRP",0.13977385723499,0.936104091671371,2.07862266186975
"ENSG00000183486.14","MX2",0.714374309650062,0.933996827900985,0.671562164849107
"ENSG00000280721.1","LINC01943",0.0275133309663194,0.933780997531453,2.07174784934429
"ENSG00000162654.9","GBP4",0.77158457613381,0.932689557435469,0.669133333049054
"ENSG00000082293.13","COL19A1",0.0544988944818985,0.932199509223658,2.06706769650826
"ENSG00000234883.7","MIR155HG",0.0388249815902867,0.93191135084241,2.06621493948276
"ENSG00000102245.9","CD40LG",0.264417486894233,0.931433300549016,2.06480022877932
"ENSG00000176720.6","BOK",0.0180290877808451,0.931241996913001,2.06423409733831
"ENSG00000102760.13","RGCC",0.436998379323291,0.930329222407425,1.4427933687036
"ENSG00000244879.10","GABPB1-AS1",0.558926355721494,0.930280563720008,1.44265302187133
"ENSG00000228590.4","MIR4432HG",0.0257253247845148,0.929795713492347,2.05995406098299
"ENSG00000169413.3","RNASE6",0.493362051160059,0.929704842026445,1.44099246092636
"ENSG00000257017.10","HP",0.0777347497525483,0.927526593946467,2.05323897733325
"ENSG00000086300.17","SNX10",0.765450716977717,0.927248861265242,0.659024838884103
"ENSG00000135604.11","STX11",0.648042283286809,0.927113825667881,0.658773950669566
"ENSG00000187116.14","LILRA5",0.534345889837032,0.926827025668554,1.43269194089361
"ENSG00000061918.14","GUCY1B1",0.0213562222003015,0.926453328745167,2.050062826646
"ENSG00000166803.14","PCLAF",0.0418976975844245,0.925416926430886,2.04699576557035
"ENSG00000182578.14","CSF1R",0.376469065576953,0.924940622841483,1.42725096672824
"ENSG00000168209.6","DDIT4",0.417600135734737,0.924848405665542,1.42698498362819
"ENSG00000132334.17","PTPRE",0.708394408719935,0.92123961797915,0.647860017546417
"ENSG00000089127.15","OAS1",0.695318692685409,0.920480482427198,0.646449588245234
"ENSG00000160224.17","AIRE",0.0145876563618002,0.919923257993098,2.0307381632899
"ENSG00000170298.16","LGALS9B",0.0315853701682384,0.91975975215544,2.03025429483128
"ENSG00000156675.16","RAB11FIP1",0.709626142202619,0.919735137182344,0.645064780525276
"ENSG00000122986.14","HVCN1",0.499921522533323,0.919223478005286,1.41076093771271
"ENSG00000144802.11","NFKBIZ",0.890318953096355,0.919181970929437,0.644037030093197
"ENSG00000142657.21","PGD",0.597288614868094,0.918712428319304,0.643164647481446
"ENSG00000188313.13","PLSCR1",0.654855172884646,0.918338108574076,0.642469183363974
"ENSG00000168734.14","PKIG",0.109730523459414,0.91806928764962,2.02525164497789
"ENSG00000125810.10","CD93",0.492771506320025,0.917545082763479,1.40591992230556
"ENSG00000196169.15","KIF19",0.0155265208668052,0.917393128442216,2.02325066373981
"ENSG00000090104.12","RGS1",0.0975166830131336,0.916787928954009,2.02145967604352
"ENSG00000164611.13","PTTG1",0.076871592281164,0.914100003538628,2.01350520575511
"ENSG00000279161.1","ENSG00000279161.1",0.0328012953508984,0.91286339339213,2.00984566274384
"ENSG00000138646.9","HERC5",0.289006084357305,0.91220668167351,2.00790223312934
"ENSG00000146376.11","ARHGAP18",0.149348477369828,0.911183051352185,2.00487296865247
"ENSG00000091972.18","CD200",0.0596199403532842,0.908953255070619,1.99827425569361
"ENSG00000146425.11","DYNLT1",0.843761587321288,0.907885940433075,0.623049668405105
"ENSG00000162383.13","SLC1A7",0.0134112881233301,0.906410957625479,1.99075074727483
"ENSG00000172575.14","RASGRP1",0.544913059412924,0.906056625112339,1.37278362692755
"ENSG00000102109.9","PCSK1N",0.0779094468529826,0.905812704634025,1.9889803165857
"ENSG00000172322.14","CLEC12A",0.548107795017223,0.905763915185784,1.37193936019646
"ENSG00000266412.6","NCOA4",0.710028591040906,0.904886324282905,0.617476557648248
"ENSG00000155465.21","SLC7A7",0.629698092539388,0.904267804351856,0.616327383917848
"ENSG00000163993.7","S100P",0.0284199194046523,0.9018984734583,1.97739679741098
"ENSG00000164442.11","CITED2",0.736107767298608,0.900982167896216,0.610222864220216
